id,setId,number,name,productCategoryTitle,type,color,energyType,cardLevel,hp,keyword,rarity,skillName,description,attackText,flipText,isBan,isLimit,isExtra,base_id,is_alt_art,all_rules_text,grade,imageUrl
BS9-007@1,BS9,007@1,Cherry Blossom Cookie,BOOSTER PACK [A Game of Truth and Deceit],FLIP,RED,RED,2,2,,C,,,<{R}{R}> Pink Cherry Blossom Petals deals 2,Draw up to 1 card from your deck.,0,0,0,BS9-007,1,"<{R}{R}> Pink Cherry Blossom Petals deals 2
Draw up to 1 card from your deck.",COMMON,https://cookierunbraverse.com/data/en_storage/08yZb2LfNHncK_-Qnh48nw.webp
BS9-008,BS9,008,Blueberry Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED MIX,1,2,,C,,,<{N}> Dazzling Walk deals 1,,0,0,0,BS9-008,0,<{N}> Dazzling Walk deals 1,COMMON,https://cookierunbraverse.com/data/en_storage/jqCRIsgB9EHz6fR_mDwKjw.webp
BS9-009,BS9,009,Birthday Cake Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED MIX,1,3,,C,Happy Tea Party,"【On Play】 During this turn, if your opponent's Cookie fainted, draw up to 1 card from your deck.",<{R}{N}> Tea Party Invitation deals 1,,0,0,0,BS9-009,0,"【On Play】 During this turn, if your opponent's Cookie fainted, draw up to 1 card from your deck.
<{R}{N}> Tea Party Invitation deals 1",COMMON,https://cookierunbraverse.com/data/en_storage/LlFxQg1tWbq3ThnJeQEjPg.webp
BS9-010,BS9,010,Shadow Milk Cookie,BOOSTER PACK [A Game of Truth and Deceit],EXTRA,RED,RED,2,4,BEAST,UR,Time for Deceit!,"【EXTRA】 Can be played if 2 or more of your {R} LV.1 Cookies fainted during your opponent's previous turn.

【On Play】 Add up to 1 card from your opponent's hand face-up to the bottom of this Cookie's HP.","<{R}{R}> Puppet Theater of Fear deals 2
Then, <can be used as {N}.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.",,0,0,0,BS9-010,0,"【EXTRA】 Can be played if 2 or more of your {R} LV.1 Cookies fainted during your opponent's previous turn.

【On Play】 Add up to 1 card from your opponent's hand face-up to the bottom of this Cookie's HP.
<{R}{R}> Puppet Theater of Fear deals 2
Then, <can be used as {N}.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.",ULTLA RARE,https://cookierunbraverse.com/data/en_storage/MhIiu1Yhpzag7Phn8ZdSWg.webp
BS9-010@1,BS9,010@1,Shadow Milk Cookie,BOOSTER PACK [A Game of Truth and Deceit],EXTRA,RED,RED,2,4,BEAST,SUR,Time for Deceit!,"【EXTRA】 Can be played if 2 or more of your {R} LV.1 Cookies fainted during your opponent's previous turn.

【On Play】 Add up to 1 card from your opponent's hand face-up to the bottom of this Cookie's HP.","<{R}{R}> Puppet Theater of Fear deals 2
Then, <can be used as {N}.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.",,0,0,0,BS9-010,1,"【EXTRA】 Can be played if 2 or more of your {R} LV.1 Cookies fainted during your opponent's previous turn.

【On Play】 Add up to 1 card from your opponent's hand face-up to the bottom of this Cookie's HP.
<{R}{R}> Puppet Theater of Fear deals 2
Then, <can be used as {N}.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.",SECRET ULTRA RARE,https://cookierunbraverse.com/data/en_storage/hkO1emUYo5fE0Whn1AXGAQ.webp
BS9-011,BS9,011,Devil Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED,2,3,,C,Devil From Hell,"【On Play】 During this turn, if 2 or more of your {R} LV.1 Cookies fainted, select up to 1 of your opponent's Cookies. That Cookie receives 1 damage.",<{R}{R}> Devil's Candy Fork deals 2,,0,0,0,BS9-011,0,"【On Play】 During this turn, if 2 or more of your {R} LV.1 Cookies fainted, select up to 1 of your opponent's Cookies. That Cookie receives 1 damage.
<{R}{R}> Devil's Candy Fork deals 2",COMMON,https://cookierunbraverse.com/data/en_storage/xE5JSbIdFWDwIpRKnM-1QQ.webp
BS9-012,BS9,012,Knight Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED,1,3,,U,For Her Highness!,"At the end of your opponent's turn, if there are 2 Cookies in your battle area, this Cookie receives 3 damage.",<{R}{R}> Candy Thrust deals 2,,0,0,0,BS9-012,0,"At the end of your opponent's turn, if there are 2 Cookies in your battle area, this Cookie receives 3 damage.
<{R}{R}> Candy Thrust deals 2",UNCOMMON,https://cookierunbraverse.com/data/en_storage/VDWw9pNMmoF06-zzoYVfBA.webp
BS9-012@1,BS9,012@1,Knight Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED,1,3,,U,For Her Highness!,"At the end of your opponent's turn, if there are 2 Cookies in your battle area, this Cookie receives 3 damage.",<{R}{R}> Candy Thrust deals 2,,0,0,0,BS9-012,1,"At the end of your opponent's turn, if there are 2 Cookies in your battle area, this Cookie receives 3 damage.
<{R}{R}> Candy Thrust deals 2",UNCOMMON,https://cookierunbraverse.com/data/en_storage/5AoOrNORvc6gfCZGNMzPgA.webp
BS9-013,BS9,013,Capricious Wizard,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED MIX,3,4,,C,,,<{N}{N}{N}> Capricious Magic deals 4,,0,0,0,BS9-013,0,<{N}{N}{N}> Capricious Magic deals 4,COMMON,https://cookierunbraverse.com/data/en_storage/fZhjCSzqhHEw9X_L13XZ4Q.webp
BS9-014,BS9,014,Candy Apple Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED,1,2,,SR,Sweet Lies,【On Play】 <Place 2 cards from the top of your other Cookie's HP into your trash.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.,<{R}{R}> Mini Candy Apple Bomb deals 2,,0,0,0,BS9-014,0,"【On Play】 <Place 2 cards from the top of your other Cookie's HP into your trash.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.
<{R}{R}> Mini Candy Apple Bomb deals 2",SUPER RARE,https://cookierunbraverse.com/data/en_storage/yrWULauHM6gqu9JVK0UZWA.webp
BS9-014@1,BS9,014@1,Candy Apple Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED,1,2,,SSR,Sweet Lies,【On Play】 <Place 2 cards from the top of your other Cookie's HP into your trash.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.,<{R}{R}> Mini Candy Apple Bomb deals 2,,0,0,0,BS9-014,1,"【On Play】 <Place 2 cards from the top of your other Cookie's HP into your trash.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.
<{R}{R}> Mini Candy Apple Bomb deals 2",SECRET SUPER RARE,https://cookierunbraverse.com/data/en_storage/W8TEwa3kZkK9SBB3t_lxRA.webp
BS9-014@2,BS9,014@2,Candy Apple Cookie,promotion card,COOKIE,RED,RED,1,2,,P,Sweet Lies,【On Play】 <Place 2 cards from the top of your other Cookie's HP into your trash.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.,<{R}{R}> Mini Candy Apple Bomb deals 2,,0,0,0,BS9-014,1,"【On Play】 <Place 2 cards from the top of your other Cookie's HP into your trash.> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of this Cookie's HP.
<{R}{R}> Mini Candy Apple Bomb deals 2",PROMOTION,https://cookierunbraverse.com/data/en_storage/LHnhRnoBzq_k45TOZ5P88A.webp
BS9-015,BS9,015,Parfait Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED,1,2,,R,Sincere Song,"When this Cookie faints, play up to 1 Cookie from your hand. Then, return 1 card from the top of that Cookie's HP to your hand.",<{R}{R}> Wide Repertoire deals 2,,0,0,0,BS9-015,0,"When this Cookie faints, play up to 1 Cookie from your hand. Then, return 1 card from the top of that Cookie's HP to your hand.
<{R}{R}> Wide Repertoire deals 2",RARE,https://cookierunbraverse.com/data/en_storage/v2L34kT3FrpcUMVRWyOn-Q.webp
BS9-015@1,BS9,015@1,Parfait Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED,1,2,,SEC,Sincere Song,"When this Cookie faints, play up to 1 Cookie from your hand. Then, return 1 card from the top of that Cookie's HP to your hand.",<{R}{R}> Wide Repertoire deals 2,,0,0,0,BS9-015,1,"When this Cookie faints, play up to 1 Cookie from your hand. Then, return 1 card from the top of that Cookie's HP to your hand.
<{R}{R}> Wide Repertoire deals 2",SECRET,https://cookierunbraverse.com/data/en_storage/paakz4q6RB-DugkU9mM9Jw.webp
BS9-016,BS9,016,Pizza Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED,1,3,,C,Pizza Bulk Order,"【On Play】 If another [Pizza Cookie] is in your battle area, during this turn, this Cookie gains +1 attack damage.",<{R}{N}> Delivery Complete! deals 1,,0,0,0,BS9-016,0,"【On Play】 If another [Pizza Cookie] is in your battle area, during this turn, this Cookie gains +1 attack damage.
<{R}{N}> Delivery Complete! deals 1",COMMON,https://cookierunbraverse.com/data/en_storage/6bhHoIAfHZwHiTLCbB4PPA.webp
BS9-017,BS9,017,Hollyberry Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED MIX,2,5,ANCIENT,SR,Passion's Protection,"【Activate】 【Once Per Turn】 <{N}> If there is another 【Ancient】 Cookie in your battle area, during this turn, this Cookie gains +2 attack damage.","<{R}{N}{N}> Shield of the Kingdom deals 2
Then, until the end of your opponent's turn, any time your 【Ancient】 Cookie would receive 3 or more damage, the damage is reduced to 2.",,0,0,0,BS9-017,0,"【Activate】 【Once Per Turn】 <{N}> If there is another 【Ancient】 Cookie in your battle area, during this turn, this Cookie gains +2 attack damage.
<{R}{N}{N}> Shield of the Kingdom deals 2
Then, until the end of your opponent's turn, any time your 【Ancient】 Cookie would receive 3 or more damage, the damage is reduced to 2.",SUPER RARE,https://cookierunbraverse.com/data/en_storage/9dSROSHeCW45pKTUSOYTCQ.webp
BS9-017@1,BS9,017@1,Hollyberry Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED MIX,2,5,ANCIENT,SSR,Passion's Protection,"【Activate】 【Once Per Turn】 <{N}> If there is another 【Ancient】 Cookie in your battle area, during this turn, this Cookie gains +2 attack damage.","<{R}{N}{N}> Shield of the Kingdom deals 2
Then, until the end of your opponent's turn, any time your 【Ancient】 Cookie would receive 3 or more damage, the damage is reduced to 2.",,0,0,0,BS9-017,1,"【Activate】 【Once Per Turn】 <{N}> If there is another 【Ancient】 Cookie in your battle area, during this turn, this Cookie gains +2 attack damage.
<{R}{N}{N}> Shield of the Kingdom deals 2
Then, until the end of your opponent's turn, any time your 【Ancient】 Cookie would receive 3 or more damage, the damage is reduced to 2.",SECRET SUPER RARE,https://cookierunbraverse.com/data/en_storage/Zjseu_FlFypzT3-hXxMdBA.webp
BS9-018,BS9,018,Hero Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,RED,RED,2,2,,C,Invincible Hero,"【Your Turn】 If this Cookie is in your battle area, your Cookies take no damage from your opponent.",<{R}{R}> Hero Punch deals 2,,0,0,0,BS9-018,0,"【Your Turn】 If this Cookie is in your battle area, your Cookies take no damage from your opponent.
<{R}{R}> Hero Punch deals 2",COMMON,https://cookierunbraverse.com/data/en_storage/PamHReUQPqZKIyF3Mhmu6A.webp
BS9-019,BS9,019,Juicy Stamina Jellies,BOOSTER PACK [A Game of Truth and Deceit],ITEM,RED,RED,,,,U,,"<{R}{R}> Select up to 1 of your Cookies. During this turn, that Cookie gains +1 attack damage. Then, that Cookie gains +1 HP.",,,0,0,0,BS9-019,0,"<{R}{R}> Select up to 1 of your Cookies. During this turn, that Cookie gains +1 attack damage. Then, that Cookie gains +1 HP.",UNCOMMON,https://cookierunbraverse.com/data/en_storage/5SYRB9WP5DVScFEfoap1Zw.webp
BS9-020,BS9,020,Fateful Cookie Cutter,BOOSTER PACK [A Game of Truth and Deceit],ITEM,RED,RED,,,,U,,"<{R}> If your {R} LV.1 Cookie fainted during your opponent's previous turn, draw up to 2 cards from your deck and discard 1 card.",,,0,0,0,BS9-020,0,"<{R}> If your {R} LV.1 Cookie fainted during your opponent's previous turn, draw up to 2 cards from your deck and discard 1 card.",UNCOMMON,https://cookierunbraverse.com/data/en_storage/May4qZWScNuTBgil-JWEFw.webp
BS9-021,BS9,021,Stolen Light of Truth,BOOSTER PACK [A Game of Truth and Deceit],TRAP,RED,RED,,,,U,,<{R}{R}{R}> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of your Cookie's HP.,,,0,0,0,BS9-021,0,<{R}{R}{R}> Select up to 1 of your opponent's Cookies. Add 1 card from the top of that Cookie's HP face-up to the bottom of your Cookie's HP.,UNCOMMON,https://cookierunbraverse.com/data/en_storage/FO7R_Uyq6Hvw45D1E9y3Yw.webp
BS9-022,BS9,022,Paper Puppet Troupe,BOOSTER PACK [A Game of Truth and Deceit],TRAP,RED,RED,,,,U,,"<{R}> Select up to 1 of your opponent's Cookies. During this turn, that Cookie deals -1 attack damage. Then, if your Cookie has an opponent's card as HP, draw up to 1 card from your deck.",,,0,0,0,BS9-022,0,"<{R}> Select up to 1 of your opponent's Cookies. During this turn, that Cookie deals -1 attack damage. Then, if your Cookie has an opponent's card as HP, draw up to 1 card from your deck.",UNCOMMON,https://cookierunbraverse.com/data/en_storage/L6Dec35iN5dCRGUHgyL2SA.webp
BS9-023,BS9,023,Atelier of Lies,BOOSTER PACK [A Game of Truth and Deceit],STAGE,RED,RED,,,,U,,"<{R}> Place in your stage area.

【Activate】 <{R}> <Rest this card.> If your Cookie has an opponent's card as HP, select up to 2 of your Cookies. During this turn, those Cookies gain +1 attack damage.",,,0,0,0,BS9-023,0,"<{R}> Place in your stage area.

【Activate】 <{R}> <Rest this card.> If your Cookie has an opponent's card as HP, select up to 2 of your Cookies. During this turn, those Cookies gain +1 attack damage.",UNCOMMON,https://cookierunbraverse.com/data/en_storage/GithowIpc42TtgsCOvgd5g.webp
BS9-024,BS9,024,Golden Cheese Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,YELLOW,YELLOW MIX,3,5,ANCIENT,SR,Golden Shield,"【Activate】 【Once Per Turn】 If this Cookie's remaining HP is 4 or less and another 【Ancient】 Cookie is in your battle area, this Cookie gains +1 HP.","<{Y}{N}{N}> God of Riches deals 3
Then, <return 1 card from the top of this Cookie's HP to your hand.> Deals 1 damage.",,0,0,0,BS9-024,0,"【Activate】 【Once Per Turn】 If this Cookie's remaining HP is 4 or less and another 【Ancient】 Cookie is in your battle area, this Cookie gains +1 HP.
<{Y}{N}{N}> God of Riches deals 3
Then, <return 1 card from the top of this Cookie's HP to your hand.> Deals 1 damage.",SUPER RARE,https://cookierunbraverse.com/data/en_storage/0rGbl8x0NNYi5rwR7zKvyQ.webp
BS9-024@1,BS9,024@1,Golden Cheese Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,YELLOW,YELLOW MIX,3,5,ANCIENT,SSR,Golden Shield,"【Activate】 【Once Per Turn】 If this Cookie's remaining HP is 4 or less and another 【Ancient】 Cookie is in your battle area, this Cookie gains +1 HP.","<{Y}{N}{N}> God of Riches deals 3
Then, <return 1 card from the top of this Cookie's HP to your hand.> Deals 1 damage.",,0,0,0,BS9-024,1,"【Activate】 【Once Per Turn】 If this Cookie's remaining HP is 4 or less and another 【Ancient】 Cookie is in your battle area, this Cookie gains +1 HP.
<{Y}{N}{N}> God of Riches deals 3
Then, <return 1 card from the top of this Cookie's HP to your hand.> Deals 1 damage.",SECRET SUPER RARE,https://cookierunbraverse.com/data/en_storage/myHJ_NNKIX2pLS3YG2fVXg.webp
BS9-025,BS9,025,Mala Sauce Cookie,BOOSTER PACK [A Game of Truth and Deceit],FLIP,YELLOW,YELLOW,1,1,,U,,,<{Y}{Y}> Tough Rook deals 1,"<Discard 1 card.> The Cookie with this card attached for HP gains +1 HP. If activated during your turn, you can select another of your Cookies.",0,0,0,BS9-025,0,"<{Y}{Y}> Tough Rook deals 1
<Discard 1 card.> The Cookie with this card attached for HP gains +1 HP. If activated during your turn, you can select another of your Cookies.",UNCOMMON,https://cookierunbraverse.com/data/en_storage/9jjojmdgNcq8GjYQKn9LwQ.webp
BS9-025@1,BS9,025@1,Mala Sauce Cookie,promotion card,FLIP,YELLOW,YELLOW,1,1,,P,,,<{Y}{Y}> Tough Rook deals 1,"<Discard 1 card.> The Cookie with this card attached for HP gains +1 HP. If activated during your turn, you can select another of your Cookies.",0,0,0,BS9-025,1,"<{Y}{Y}> Tough Rook deals 1
<Discard 1 card.> The Cookie with this card attached for HP gains +1 HP. If activated during your turn, you can select another of your Cookies.",PROMOTION,https://cookierunbraverse.com/data/en_storage/ByViy8futwWjS_dACoAylA.webp
BS9-026,BS9,026,Burnt Cheese Cookie,BOOSTER PACK [A Game of Truth and Deceit],FLIP,YELLOW,YELLOW,2,2,,C,,,<{Y}{Y}> Scent Tracking deals 2,Draw up to 1 card from your deck.,0,0,0,BS9-026,0,"<{Y}{Y}> Scent Tracking deals 2
Draw up to 1 card from your deck.",COMMON,https://cookierunbraverse.com/data/en_storage/sR5AzSzLCID5ONrIMRnkbQ.webp
BS9-026@1,BS9,026@1,Burnt Cheese Cookie,BOOSTER PACK [A Game of Truth and Deceit],FLIP,YELLOW,YELLOW,2,2,,C,,,<{Y}{Y}> Scent Tracking deals 2,Draw up to 1 card from your deck.,0,0,0,BS9-026,1,"<{Y}{Y}> Scent Tracking deals 2
Draw up to 1 card from your deck.",COMMON,https://cookierunbraverse.com/data/en_storage/9ydeeWWtTQo6rkXrh_6qEg.webp
BS9-026@2,BS9,026@2,Burnt Cheese Cookie,BOOSTER PACK [A Game of Truth and Deceit],FLIP,YELLOW,YELLOW,2,2,,C,,,<{Y}{Y}> Scent Tracking deals 2,Draw up to 1 card from your deck.,0,0,0,BS9-026,1,"<{Y}{Y}> Scent Tracking deals 2
Draw up to 1 card from your deck.",COMMON,https://cookierunbraverse.com/data/en_storage/uz96-dlxvEhg4gTlAehMvg.webp
BS9-027,BS9,027,Vampire Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,YELLOW,YELLOW MIX,2,5,,R,Lazy King,"【Activate】 【Once Per Turn】 Add up to 1 card from your hand to the top of this Cookie's HP. Then, this Cookie receives 1 damage.",<{Y}{Y}{N}> Dough Vampirism deals 2,,0,0,0,BS9-027,0,"【Activate】 【Once Per Turn】 Add up to 1 card from your hand to the top of this Cookie's HP. Then, this Cookie receives 1 damage.
<{Y}{Y}{N}> Dough Vampirism deals 2",RARE,https://cookierunbraverse.com/data/en_storage/oISpNzEVFVagHyC6364ejg.webp
BS9-027@1,BS9,027@1,Vampire Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,YELLOW,YELLOW MIX,2,5,,SEC,Lazy King,"【Activate】 【Once Per Turn】 Add up to 1 card from your hand to the top of this Cookie's HP. Then, this Cookie receives 1 damage.",<{Y}{Y}{N}> Dough Vampirism deals 2,,0,0,0,BS9-027,1,"【Activate】 【Once Per Turn】 Add up to 1 card from your hand to the top of this Cookie's HP. Then, this Cookie receives 1 damage.
<{Y}{Y}{N}> Dough Vampirism deals 2",SECRET,https://cookierunbraverse.com/data/en_storage/aqlbwq-gTz0aWdyCAo6KhA.webp
BS9-028,BS9,028,Butter Squid Cookie,BOOSTER PACK [A Game of Truth and Deceit],COOKIE,YELLOW,YELLOW,1,2,,C,,,<{Y}{Y}> Cut! One more take! deals 2,,0,0,0,BS9-028,0,<{Y}{Y}> Cut! One more take! deals 2,COMMON,https://cookierunbraverse.com/data/en_storage/q8mDS8g-WKmIINrKlJlvXA.webp
BS9-029,BS9,029,Caramel Choux Cookie,BOOSTER PACK [A Game of Truth and Deceit],FLIP,YELLOW,YELLOW,2,3,,C,,,<{Y}{Y}> Town Square Guide deals 2,Add up to 1 card from the top of 1 of your Cookie's HP to the top of your other Cookie's HP.,0,0,0,BS9-029,0,"<{Y}{Y}> Town Square Guide deals 2
Add up to 1 card from the top of 1 of your Cookie's HP to the top of your other Cookie's HP.",COMMON,https://cookierunbraverse.com/data/en_storage/qY3rpadm3oHkAfRsJyXQxw.webp
BS9-029@1,BS9,029@1,Caramel Choux Cookie,BOOSTER PACK [A Game of Truth and Deceit],FLIP,YELLOW,YELLOW,2,3,,C,,,<{Y}{Y}> Town Square Guide deals 2,Add up to 1 card from the top of 1 of your Cookie's HP to the top of your other Cookie's HP.,0,0,0,BS9-029,1,"<{Y}{Y}> Town Square Guide deals 2
Add up to 1 card from the top of 1 of your Cookie's HP to the top of your other Cookie's HP.",COMMON,https://cookierunbraverse.com/data/en_storage/gLrQAmBsbNzhb5cGeV0EuQ.webp
